263, Gyroscope, 356031.8555, 0.029918, 0.037670, -0.005514
264, Accelerometer, 356031.8555, -0.000401, 0.009207, 0.044511
265, Gravity, 356031.8555, 0.015156, -0.994604, -0.102632
266, Motion, 356031.8555
267, Gyroscope, 356031.9183, 0.103150, -0.021449, 0.074953
268, Accelerometer, 356031.9183, 0.021807, -0.008810, -0.042197
269, Gravity, 356031.9183, 0.012281, -0.994760, -0.101495
270, Motion, 356031.9183
271, Frame, 356031.9105, 25
272, Gyroscope, 356031.9811, 0.219594, -0.035754, 0.004108
273, Accelerometer, 356031.9811, 0.018848, -0.009074, -0.074264
274, Gravity, 356031.9811, 0.010403, -0.995504, -0.094148
275, Motion, 356031.9811
276, Gyroscope, 356032.0439, 0.369395, -0.005737, -0.017854
277, Accelerometer, 356032.0439, -0.017509, 0.006916, -0.008204
278, Gravity, 356032.0439, 0.008873, -0.997196, -0.074300
279, Motion, 356032.0439
280, Frame, 356032.0439, 26
281, Gyroscope, 356032.1066, 0.290589, -0.066392, 0.092846
282, Accelerometer, 356032.1066, 0.018467, -0.005429, 0.007297
283, Gravity, 356032.1066, 0.008251, -0.998569, -0.052844
284, Motion, 356032.1066
285, Gyroscope, 356032.1694, 0.318999, 0.106463, -0.029602
286, Accelerometer, 356032.1694, -0.010759, 0.009059, 0.034160
287, Gravity, 356032.1694, 0.005846, -0.999462, -0.032283
288, Motion, 356032.1694
289, Frame, 356032.2107, 27
290, Gyroscope, 356032.2322, 0.146832, 0.038703, 0.038684
291, Accelerometer, 356032.2322, 0.009519, 0.000865, 0.003923
292, Gravity, 356032.2322, 0.006167, -0.999736, -0.022142
293, Motion, 356032.2322
294, Gyroscope, 356032.2950, 0.118323, 0.026296, -0.003823
295, Accelerometer, 356032.2950, 0.006855, 0.001810, -0.010564
296, Gravity, 356032.2950, 0.006466, -0.999887, -0.013576
297, Motion, 356032.2950
298, Frame, 356032.3107, 28
299, Gyroscope, 356032.3577, 0.247026, 0.022488, 0.039430
300, Accelerometer, 356032.3577, 0.021453, -0.014350, -0.013431
