1, Device, Nyanko Sensei, iPhone5,2
2, Motion Rate, 0.0333
3, Location, 46014.1767, -43.516185, 172.554458, 22.3931, 5.0000, 8.0000
4, Heading, 46014.8314, 338.1105, 1.6397
5, Heading, 46014.8314, 338.1105, 1.6397
67, Gravity, 46015.1416, 0.052162, -0.994988, -0.085313
68, Calibrated Magnetic Field, 46015.1416, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
69, Motion, 46015.1416
70, Location, 46015.1855, -43.516180, 172.554453, 21.9313, 5.0000, 8.0000
71, Gyroscope, 46015.1730, 0.080015, 0.113148, -0.007001
72, Accelerometer, 46015.1730, 0.004477, 0.003813, 0.003240
73, Gravity, 46015.1730, 0.052347, -0.995252, -0.082052
74, Calibrated Magnetic Field, 46015.1730, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
75, Motion, 46015.1730
76, Frame, 46015.1888, 2
77, Gyroscope, 46015.2043, -0.048838, 0.036265, -0.019123
78, Accelerometer, 46015.2043, 0.004119, -0.009546, 0.017586
79, Gravity, 46015.2043, 0.053330, -0.995291, -0.080940
80, Calibrated Magnetic Field, 46015.2043, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
81, Motion, 46015.2043
82, Gyroscope, 46015.2357, 0.055857, -0.071542, 0.000755
83, Accelerometer, 46015.2357, -0.012001, -0.003150, 0.001657
84, Gravity, 46015.2357, 0.052941, -0.995339, -0.080606
85, Calibrated Magnetic Field, 46015.2357, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
86, Motion, 46015.2357
87, Gyroscope, 46015.2671, 0.025626, 0.032977, 0.025570
88, Accelerometer, 46015.2671, 0.003165, -0.020946, 0.005890
89, Gravity, 46015.2671, 0.052408, -0.995442, -0.079681
90, Calibrated Magnetic Field, 46015.2671, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
91, Motion, 46015.2671
92, Gyroscope, 46015.2985, -0.025093, -0.000171, 0.053526
93, Accelerometer, 46015.2985, 0.024009, 0.011883, 0.035817
94, Gravity, 46015.2985, 0.051293, -0.995541, -0.079167
95, Calibrated Magnetic Field, 46015.2985, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
96, Motion, 46015.2985
97, Gyroscope, 46015.3298, -0.065591, -0.110847, 0.042026
98, Accelerometer, 46015.3298, -0.003794, -0.009417, 0.017558
99, Gravity, 46015.3298, 0.049769, -0.995649, -0.078776
100, Calibrated Magnetic Field, 46015.3298, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
101, Motion, 46015.3298
102, Frame, 46015.2888, 3
103, Gyroscope, 46015.3612, 0.058361, -0.058100, 0.024818
104, Accelerometer, 46015.3612, 0.009280, 0.000289, -0.030846
105, Gravity, 46015.3612, 0.048322, -0.995697, -0.079078
106, Calibrated Magnetic Field, 46015.3612, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
107, Motion, 46015.3612
108, Gyroscope, 46015.3926, 0.033705, -0.022546, 0.023233
109, Accelerometer, 46015.3926, 0.000500, -0.002361, 0.046133
110, Gravity, 46015.3926, 0.047504, -0.995961, -0.076192
111, Calibrated Magnetic Field, 46015.3926, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
112, Motion, 46015.3926
113, Gyroscope, 46015.4240, -0.090407, -0.092389, 0.011631
114, Accelerometer, 46015.4240, -0.003615, -0.005779, 0.020429
115, Gravity, 46015.4240, 0.046859, -0.995915, -0.077192
116, Calibrated Magnetic Field, 46015.4240, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
117, Motion, 46015.4240
118, Gyroscope, 46015.4554, 0.039528, -0.031118, 0.010219
119, Accelerometer, 46015.4554, 0.005528, -0.006201, -0.059327
120, Gravity, 46015.4554, 0.046154, -0.995859, -0.078323
121, Calibrated Magnetic Field, 46015.4554, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
122, Motion, 46015.4554
123, Frame, 46015.3887, 4
124, Gyroscope, 46015.4867, 0.141365, 0.091790, 0.013000
125, Accelerometer, 46015.4867, 0.010574, -0.004550, 0.022765
126, Gravity, 46015.4867, 0.046006, -0.996029, -0.076217
127, Calibrated Magnetic Field, 46015.4867, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
128, Motion, 46015.4867
129, Gyroscope, 46015.5181, -0.049950, 0.055083, -0.021763
130, Accelerometer, 46015.5181, -0.001633, -0.002438, 0.030430
131, Gravity, 46015.5181, 0.045899, -0.996249, -0.073353
132, Calibrated Magnetic Field, 46015.5181, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
133, Motion, 46015.5181
134, Gyroscope, 46015.5495, 0.017320, 0.037334, 0.004468
135, Accelerometer, 46015.5495, 0.012923, -0.010455, -0.045817
136, Gravity, 46015.5495, 0.046388, -0.996121, -0.074773
137, Calibrated Magnetic Field, 46015.5495, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
138, Motion, 46015.5495
139, Gyroscope, 46015.5809, 0.064756, -0.031980, 0.036936
140, Accelerometer, 46015.5809, 0.009679, -0.000677, 0.024454
141, Gravity, 46015.5809, 0.045848, -0.996317, -0.072458
142, Calibrated Magnetic Field, 46015.5809, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
143, Motion, 46015.5809
144, Gyroscope, 46015.6122, -0.027400, -0.056335, 0.015903
145, Accelerometer, 46015.6122, 0.005990, 0.001849, 0.013751
146, Gravity, 46015.6122, 0.045020, -0.996341, -0.072650
147, Calibrated Magnetic Field, 46015.6122, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
148, Motion, 46015.6122
149, Frame, 46015.5886, 5
150, Gyroscope, 46015.6436, -0.027059, 0.031196, 0.030586
151, Accelerometer, 46015.6436, 0.009353, -0.008624, 0.002732
152, Gravity, 46015.6436, 0.044556, -0.996335, -0.073014
153, Calibrated Magnetic Field, 46015.6436, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
154, Motion, 46015.6436
155, Gyroscope, 46015.6750, 0.042258, -0.065843, 0.042618
156, Accelerometer, 46015.6750, 0.005515, -0.016697, -0.017944
157, Gravity, 46015.6750, 0.043435, -0.996410, -0.072662
158, Calibrated Magnetic Field, 46015.6750, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
159, Motion, 46015.6750
160, Gyroscope, 46015.7064, 0.033085, -0.016859, 0.070256
161, Accelerometer, 46015.7064, 0.005016, -0.007839, 0.014306
162, Gravity, 46015.7064, 0.041859, -0.996540, -0.071801
163, Calibrated Magnetic Field, 46015.7064, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
164, Motion, 46015.7064
165, Gyroscope, 46015.7377, 0.027447, 0.048278, 0.082475
166, Accelerometer, 46015.7377, -0.003864, 0.004629, 0.025749
167, Gravity, 46015.7377, 0.039661, -0.996710, -0.070686
168, Calibrated Magnetic Field, 46015.7377, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
169, Motion, 46015.7377
170, Frame, 46015.6885, 6
171, Gyroscope, 46015.7691, -0.024732, -0.013058, 0.057717
172, Accelerometer, 46015.7691, 0.007562, -0.004808, 0.013182
173, Gravity, 46015.7691, 0.037588, -0.996947, -0.068435
174, Calibrated Magnetic Field, 46015.7691, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
175, Motion, 46015.7691
176, Gyroscope, 46015.8005, 0.008488, 0.047905, 0.056068
177, Accelerometer, 46015.8005, 0.000594, 0.009931, 0.013253
178, Gravity, 46015.8005, 0.036378, -0.997022, -0.068002
179, Calibrated Magnetic Field, 46015.8005, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
180, Motion, 46015.8005
181, Gyroscope, 46015.8319, 0.010931, 0.034449, 0.090504
182, Accelerometer, 46015.8319, 0.006455, -0.009991, 0.000945
183, Gravity, 46015.8319, 0.034805, -0.997105, -0.067610
184, Calibrated Magnetic Field, 46015.8319, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
185, Motion, 46015.8319
186, Gyroscope, 46015.8632, -0.048378, -0.059505, 0.081412
187, Accelerometer, 46015.8632, 0.001718, -0.004475, 0.006532
188, Gravity, 46015.8632, 0.031501, -0.997234, -0.067323
189, Calibrated Magnetic Field, 46015.8632, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
190, Motion, 46015.8632
191, Heading, 46015.9191, 339.5779, 3.1071
192, Gyroscope, 46015.8946, -0.009414, -0.060742, 0.095681
193, Accelerometer, 46015.8946, -0.000053, -0.007175, -0.047284
194, Gravity, 46015.8946, 0.028464, -0.997067, -0.071048
195, Calibrated Magnetic Field, 46015.8946, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
196, Motion, 46015.8946
197, Frame, 46015.8884, 7
198, Gyroscope, 46015.9260, 0.045776, 0.097129, 0.115953
199, Accelerometer, 46015.9260, -0.012524, -0.015222, 0.035377
200, Gravity, 46015.9260, 0.024044, -0.997275, -0.069740
201, Calibrated Magnetic Field, 46015.9260, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
202, Motion, 46015.9260
203, Gyroscope, 46015.9574, 0.003339, 0.109207, 0.111399
204, Accelerometer, 46015.9574, -0.012037, -0.011865, 0.014537
205, Gravity, 46015.9574, 0.020506, -0.997413, -0.068904
206, Calibrated Magnetic Field, 46015.9574, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
207, Motion, 46015.9574
208, Gyroscope, 46015.9887, 0.040919, 0.063986, 0.107189
209, Accelerometer, 46015.9887, 0.005833, 0.001864, -0.032285
210, Gravity, 46015.9887, 0.017299, -0.997500, -0.068515
211, Calibrated Magnetic Field, 46015.9887, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
212, Motion, 46015.9887
213, Gyroscope, 46016.0201, 0.034289, 0.173006, 0.131959
214, Accelerometer, 46016.0201, 0.006902, -0.006706, 0.012464
215, Gravity, 46016.0201, 0.013667, -0.997597, -0.067929
216, Calibrated Magnetic Field, 46016.0201, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
217, Motion, 46016.0201
218, Frame, 46015.9884, 8
219, Gyroscope, 46016.0515, 0.000686, 0.011534, 0.118299
220, Accelerometer, 46016.0515, 0.004724, -0.001593, 0.042491
221, Gravity, 46016.0515, 0.010535, -0.997705, -0.066890
222, Calibrated Magnetic Field, 46016.0515, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
223, Motion, 46016.0515
224, Gyroscope, 46016.0829, -0.115062, -0.025363, 0.107423
225, Accelerometer, 46016.0829, 0.003707, 0.000596, 0.006781
226, Gravity, 46016.0829, 0.007234, -0.997544, -0.069663
227, Calibrated Magnetic Field, 46016.0829, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
228, Motion, 46016.0829
229, Gyroscope, 46016.1142, -0.090626, 0.122685, 0.151641
230, Accelerometer, 46016.1142, 0.015738, -0.007358, -0.017177
231, Gravity, 46016.1142, 0.003916, -0.997280, -0.073598
232, Calibrated Magnetic Field, 46016.1142, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
233, Motion, 46016.1142
234, Gyroscope, 46016.1456, -0.044727, 0.115947, 0.130926
235, Accelerometer, 46016.1456, -0.011852, -0.009528, 0.015212
236, Gravity, 46016.1456, -0.000217, -0.997155, -0.075377
237, Calibrated Magnetic Field, 46016.1456, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
238, Motion, 46016.1456
239, Location, 46016.1848, -43.516176, 172.554451, 23.8331, 5.0000, 8.0000
240, Gyroscope, 46016.1770, -0.022475, 0.092887, 0.108523
241, Accelerometer, 46016.1770, -0.022757, -0.002583, 0.003748
242, Gravity, 46016.1770, -0.003702, -0.997096, -0.076059
243, Calibrated Magnetic Field, 46016.1770, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
244, Motion, 46016.1770
245, Frame, 46016.1882, 9
246, Gyroscope, 46016.2084, 0.035494, 0.121112, 0.130760
247, Accelerometer, 46016.2084, -0.023306, -0.034262, -0.027257
248, Gravity, 46016.2084, -0.007822, -0.997049, -0.076366
249, Calibrated Magnetic Field, 46016.2084, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
250, Motion, 46016.2084
251, Gyroscope, 46016.2397, 0.060490, 0.129070, 0.184581
252, Accelerometer, 46016.2397, 0.020765, 0.003548, 0.013777
253, Gravity, 46016.2397, -0.012525, -0.997109, -0.074949
254, Calibrated Magnetic Field, 46016.2397, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
255, Motion, 46016.2397
256, Heading, 46016.2819, 338.5061, 2.0352
257, Gyroscope, 46016.2711, -0.009430, 0.030629, 0.181863
258, Accelerometer, 46016.2711, 0.003950, -0.009278, -0.005480
259, Gravity, 46016.2711, -0.018293, -0.997039, -0.074690
260, Calibrated Magnetic Field, 46016.2711, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
261, Motion, 46016.2711
262, Gyroscope, 46016.3025, 0.066824, -0.099651, 0.185578
263, Accelerometer, 46016.3025, -0.003324, -0.018280, -0.030624
264, Gravity, 46016.3025, -0.024523, -0.996948, -0.074112
265, Calibrated Magnetic Field, 46016.3025, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
266, Motion, 46016.3025
267, Frame, 46016.2882, 10
268, Gyroscope, 46016.3339, 0.018078, -0.136045, 0.114328
269, Accelerometer, 46016.3339, -0.006690, -0.005976, 0.030027
270, Gravity, 46016.3339, -0.029473, -0.996908, -0.072843
271, Calibrated Magnetic Field, 46016.3339, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
272, Motion, 46016.3339
273, Gyroscope, 46016.3653, -0.002403, -0.346627, 0.182800
274, Accelerometer, 46016.3653, 0.002583, -0.020560, -0.011058
275, Gravity, 46016.3653, -0.034840, -0.996759, -0.072514
276, Calibrated Magnetic Field, 46016.3653, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
277, Motion, 46016.3653
278, Heading, 46016.4118, 333.3442, 356.8734
279, Gyroscope, 46016.3966, 0.041010, -0.409595, 0.177965
280, Accelerometer, 46016.3966, 0.013210, 0.007447, -0.039403
281, Gravity, 46016.3966, -0.041255, -0.996491, -0.072826
282, Calibrated Magnetic Field, 46016.3966, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
283, Motion, 46016.3966
284, Gyroscope, 46016.4280, 0.035689, -0.252425, 0.194586
285, Accelerometer, 46016.4280, 0.000628, -0.025702, 0.002318
286, Gravity, 46016.4280, -0.047229, -0.996377, -0.070723
287, Calibrated Magnetic Field, 46016.4280, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
288, Motion, 46016.4280
289, Gyroscope, 46016.4594, 0.137485, -0.304651, 0.335958
290, Accelerometer, 46016.4594, 0.008152, -0.004042, -0.009365
291, Gravity, 46016.4594, -0.056553, -0.996095, -0.067799
292, Calibrated Magnetic Field, 46016.4594, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
293, Motion, 46016.4594
294, Frame, 46016.3881, 11
295, Gyroscope, 46016.4908, -0.090019, -0.179190, 0.260887
296, Accelerometer, 46016.4908, 0.000651, 0.029021, 0.094555
297, Gravity, 46016.4908, -0.066675, -0.995634, -0.065320
298, Calibrated Magnetic Field, 46016.4908, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
299, Motion, 46016.4908
300, Gyroscope, 46016.5221, -0.034919, 0.025208, 0.307743
301, Accelerometer, 46016.5221, -0.003932, -0.015911, -0.047383
302, Gravity, 46016.5221, -0.076024, -0.994831, -0.067317
303, Calibrated Magnetic Field, 46016.5221, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
304, Motion, 46016.5221
305, Gyroscope, 46016.5535, 0.032902, -0.039938, 0.208113
306, Accelerometer, 46016.5535, 0.008298, 0.061756, 0.058530
307, Gravity, 46016.5535, -0.084760, -0.994266, -0.065198
308, Calibrated Magnetic Field, 46016.5535, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
309, Motion, 46016.5535
310, Gyroscope, 46016.5849, -0.154553, 0.130972, 0.069200
311, Accelerometer, 46016.5849, 0.007884, -0.037692, -0.015429
312, Gravity, 46016.5849, -0.087184, -0.993863, -0.068082
313, Calibrated Magnetic Field, 46016.5849, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
314, Motion, 46016.5849
315, Frame, 46016.5880, 12
316, Gyroscope, 46016.6163, 0.136499, 0.164523, 0.280252
317, Accelerometer, 46016.6163, -0.011230, -0.030730, -0.049616
318, Gravity, 46016.6163, -0.093308, -0.993257, -0.068808
319, Calibrated Magnetic Field, 46016.6163, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
320, Motion, 46016.6163
321, Heading, 46016.6703, 332.3300, 355.8592
322, Gyroscope, 46016.6476, 0.099138, -0.049052, 0.253466
323, Accelerometer, 46016.6476, 0.001685, 0.045548, 0.029119
324, Gravity, 46016.6476, -0.102042, -0.992677, -0.064656
325, Calibrated Magnetic Field, 46016.6476, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
326, Motion, 46016.6476
327, Gyroscope, 46016.6790, -0.025851, 0.030988, 0.193000
328, Accelerometer, 46016.6790, 0.009329, -0.016633, 0.033420
329, Gravity, 46016.6790, -0.108312, -0.992095, -0.063373
330, Calibrated Magnetic Field, 46016.6790, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
331, Motion, 46016.6790
332, Gyroscope, 46016.7104, 0.022078, 0.115647, 0.317835
333, Accelerometer, 46016.7104, 0.002017, -0.001750, -0.038609
334, Gravity, 46016.7104, -0.116320, -0.991170, -0.063656
335, Calibrated Magnetic Field, 46016.7104, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
336, Motion, 46016.7104
337, Heading, 46016.7481, 330.7183, 354.2474
338, Gyroscope, 46016.7418, 0.142641, -0.099956, 0.262042
339, Accelerometer, 46016.7418, 0.011948, -0.004484, 0.044708
340, Gravity, 46016.7418, -0.125641, -0.990176, -0.061371
341, Calibrated Magnetic Field, 46016.7418, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
342, Motion, 46016.7418
343, Frame, 46016.6880, 13
344, Gyroscope, 46016.7731, -0.086471, 0.163886, 0.265814
345, Accelerometer, 46016.7731, 0.016360, -0.011833, 0.008242
346, Gravity, 46016.7731, -0.132784, -0.989326, -0.060015
347, Calibrated Magnetic Field, 46016.7731, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -0.000000
348, Motion, 46016.7731
349, Heading, 46016.8262, 328.9584, 352.4875
350, Gyroscope, 46016.8045, -0.014666, 0.102273, 0.281964
351, Accelerometer, 46016.8045, -0.005282, 0.005159, -0.017270
352, Gravity, 46016.8045, -0.141401, -0.987963, -0.062732
353, Calibrated Magnetic Field, 46016.8045, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000
354, Motion, 46016.8045
355, Gyroscope, 46016.8359, -0.046907, 0.033259, 0.236615
356, Accelerometer, 46016.8359, 0.009113, 0.030274, 0.031981
357, Gravity, 46016.8359, -0.148990, -0.986771, -0.063917
358, Calibrated Magnetic Field, 46016.8359, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.029427
359, Motion, 46016.8359
360, Heading, 46016.8782, 327.5093, 351.0385
361, Gyroscope, 46016.8673, 0.068549, -0.040273, 0.265535
362, Accelerometer, 46016.8673, 0.008491, -0.045078, -0.091818
363, Gravity, 46016.8673, -0.156104, -0.985699, -0.063471
364, Calibrated Magnetic Field, 46016.8673, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -2830.326530
365, Motion, 46016.8673
366, Frame, 46016.7879, 14
367, Gyroscope, 46016.8986, -0.140720, 0.235010, 0.204142
368, Accelerometer, 46016.8986, 0.007739, 0.033789, 0.020694
369, Gravity, 46016.8986, -0.163424, -0.984442, -0.064547
370, Calibrated Magnetic Field, 46016.8986, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -253154071.453463
371, Motion, 46016.8986
372, Heading, 46016.9553, 326.3162, 349.8453
373, Gyroscope, 46016.9300, 0.101081, -0.255147, 0.320681
374, Accelerometer, 46016.9300, 0.000289, -0.057131, -0.079903
375, Gravity, 46016.9300, -0.171950, -0.982908, -0.065757
376, Calibrated Magnetic Field, 46016.9300, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -24554382139240.968750
377, Motion, 46016.9300
378, Gyroscope, 46016.9614, 0.043092, 0.086457, 0.283427
379, Accelerometer, 46016.9614, 0.020546, 0.049461, 0.076623
380, Gravity, 46016.9614, -0.182244, -0.981422, -0.059990
381, Calibrated Magnetic Field, 46016.9614, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -2196737572341564160.000000
382, Motion, 46016.9614
383, Heading, 46017.0073, 324.3610, 347.8901
384, Gyroscope, 46016.9928, -0.204307, -0.145442, 0.247694
385, Accelerometer, 46016.9928, 0.008686, -0.037665, 0.049450
386, Gravity, 46016.9928, -0.189594, -0.979822, -0.063275
387, Calibrated Magnetic Field, 46016.9928, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -212999968539357223059456.000000
388, Motion, 46016.9928
389, Gyroscope, 46017.0241, 0.035784, -0.054834, 0.345219
390, Accelerometer, 46017.0241, 0.017725, 0.009130, -0.082871
391, Gravity, 46017.0241, -0.199793, -0.977620, -0.065887
392, Calibrated Magnetic Field, 46017.0241, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -18897930142775978806392913920.000000
393, Motion, 46017.0241
394, Frame, 46016.9878, 15
395, Gyroscope, 46017.0555, 0.237096, -0.194143, 0.366141
396, Accelerometer, 46017.0555, -0.006336, -0.017510, -0.026977
397, Gravity, 46017.0555, -0.211086, -0.975638, -0.059769
398, Calibrated Magnetic Field, 46017.0555, 0.000000, 0.000000, 0.000000, 0.000000, 63113990400.000000, -1833338442640037486534332111650816.000000
399, Motion, 46017.0555
400, Gyroscope, 46017.0869, 0.078954, -0.180506, 0.329223
401, Accelerometer, 46017.0869, 0.022994, 0.020055, 0.040388
402, Gravity, 46017.0869, -0.222549, -0.973439, -0.053739
